Device Name,HEAT - 3080884
Device Model,5400CL
Serial Number,3080884
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Globe Temperature,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,NWB Temp,Compass True Direction,Thermal Work Limit,Wet Bulb Globe Temperature,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,°F,Deg,w/m2,°F,°F
2026-04-17 11:53:34 AM,82.4,72.0,42.8,60.7,29.35,530,29.35,1.7,85.5,67.5,2454,1.7,0.3,280,71.4,280,320.0,66.6,82.4,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:39 AM,82.3,71.8,42.1,60.6,29.34,530,29.34,1.2,85.1,67.3,2449,1.2,0.0,270,71.4,270,320.0,66.5,82.2,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:44 AM,82.4,71.8,41.7,60.5,29.34,530,29.34,0.0,85.1,67.3,2452,0.0,0.0,273,71.4,273,320.0,66.4,82.2,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:49 AM,82.5,72.0,40.5,60.5,29.34,530,29.34,0.0,85.5,67.5,2459,0.0,0.0,276,71.4,276,320.0,66.2,82.4,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:54 AM,82.6,72.0,40.1,60.6,29.34,530,29.34,0.0,85.5,67.6,2467,0.0,0.0,278,71.4,278,320.0,66.1,82.4,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:53:59 AM,82.6,72.0,39.2,60.6,29.35,527,29.35,0.8,85.8,67.6,2467,0.8,0.3,289,71.4,289,320.0,65.9,82.6,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:54:04 AM,82.5,72.0,39.0,60.6,29.34,530,29.34,4.7,85.5,67.5,2464,3.8,2.7,305,71.4,305,320.0,65.9,82.4,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:54:09 AM,82.2,71.6,39.9,60.6,29.34,532,29.34,3.0,85.1,67.3,2444,2.9,0.7,283,71.4,283,320.0,66.1,82.2,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:54:14 AM,82.1,71.6,40.3,60.9,29.34,530,29.34,4.7,84.9,67.3,2437,3.3,2.6,308,71.4,308,320.0,66.2,82.0,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
2026-04-17 11:54:19 AM,82.1,71.8,40.3,61.2,29.34,530,29.34,1.0,84.9,67.5,2437,0.0,0.0,309,71.6,309,320.0,66.3,82.0,session,"Session - Apr 17, 2026 11:50:38 AM",2026-04-17 11:50:38 AM 11:50:38 AM,00:10:00,Between EER and Energy Engineering Building,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2876728,-97.7351866","Buildings on all sides, partially cloudy, and trees around, so it was partially shaded. The sun still came out in spurts and there was a decent amount of wind. Walkway 30 feet away with some foot traffic."
