Device Name,HEAT - 3080884
Device Model,5400CL
Serial Number,3080884
FORMATTED DATE_TIME,Temperature,Wet Bulb Temp,Globe Temperature,Relative Humidity,Barometric Pressure,Altitude,Station Pressure,Wind Speed,Heat Index,Dew Point,Density Altitude,Crosswind,Headwind,Compass Magnetic Direction,NWB Temp,Compass True Direction,Thermal Work Limit,Wet Bulb Globe Temperature,Wind Chill,Data Type,Record name,Start time,Duration (H:M:S),Location description,Location address,Location coordinates,Notes
yyyy-MM-dd hh:mm:ss a,°F,°F,°F,%,inHg,ft,inHg,mph,°F,°F,ft,mph,mph,Deg,°F,Deg,w/m2,°F,°F
2026-04-17 11:34:29 AM,81.7,70.9,12.6,59.9,29.34,532,29.34,2.4,83.8,66.3,2399,1.7,1.7,316,71.5,316,320.0,60.7,81.5,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:34 AM,81.5,70.7,13.8,59.9,29.34,532,29.34,0.0,83.5,66.2,2387,0.0,0.0,322,71.5,322,320.0,60.9,81.3,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:39 AM,81.9,71.1,12.6,59.9,29.34,532,29.34,0.0,84.4,66.6,2409,0.0,0.0,322,71.6,322,320.0,60.8,81.9,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:44 AM,81.9,71.2,11.8,59.9,29.34,532,29.34,0.0,84.4,66.7,2417,0.0,0.0,323,71.7,323,320.0,60.6,81.9,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:49 AM,82.2,71.4,10.4,59.9,29.34,532,29.34,0.0,84.6,66.9,2432,0.0,0.0,323,71.7,323,320.0,60.4,82.0,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:54 AM,81.9,71.1,9.5,59.9,29.34,535,29.34,0.0,84.4,66.6,2417,0.0,0.0,322,71.9,322,320.0,60.3,81.9,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:34:59 AM,81.8,70.9,8.8,59.9,29.34,535,29.34,0.0,84.0,66.4,2407,0.0,0.0,340,71.7,340,320.0,60.1,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:04 AM,81.8,71.1,7.9,59.9,29.34,535,29.34,0.0,84.0,66.5,2409,0.0,0.0,340,71.9,340,319.2,60.0,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:09 AM,81.9,71.1,6.6,59.9,29.34,535,29.34,0.0,84.4,66.6,2417,0.0,0.0,339,71.9,339,317.5,59.8,81.9,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
2026-04-17 11:35:14 AM,81.8,71.1,5.7,60.0,29.34,535,29.34,0.0,84.2,66.6,2412,0.0,0.0,339,71.9,339,316.3,59.6,81.7,session,"Session - Apr 17, 2026 11:32:46 AM",2026-04-17 11:32:46 AM 11:32:46 AM,00:10:16,On the Patio Behind the EER,"2501 Speedway, Austin, TX 78712, USA","https://www.google.com/maps/search/?api=1&query=30.2882658,-97.7348883","on the patio behind the EER. there is construction, so there are barricades on one side and the building on the other. There was no foot traffic and there were trees shading the area. Sky was still a bit cloudy and there wasn’t much wind."
